index,species,search_r,network_rank,num_reticulations,log_pseudo_likelihood,starting_network,newick
251,Zootoca,2,1,2,-13980226.934704142,1,"((Lacerta_agilis:9.216579226913506,Zootoca_vivipara:2.046667958599041):3.616601634683679,((Podarcis_siculus:2.607555346355923,(Podarcis_muralis:1.6483316442623814,((Podarcis_liolepis:1.6667430861323185,(Podarcis_bocagei:0.3389671257407171,Podarcis_vaucheri:0.04774825396506524):0.23120760900978415):2.795861913580846)#H1:0.2766493146213781::0.8029949986350727):2.3468197116186578):0.0921829584514233,((Podarcis_tiliguerta:2.0088975614761626,(#H1:0.5386841418889828::0.19700500136492727,Podarcis_pityusensis:1.1523820920591057):1.7824856374638287):0.7118022545951497,((Podarcis_raffonei:0.9835176106674879)#H2:1.5147605044952221::0.37889258838969675,(((Podarcis_erhardii:1.282778346220529,Podarcis_cretensis:7.798628709851274):2.256716359056962,(Podarcis_melisellensis:5.958736181405008,Podarcis_gaigeae:2.235867064129427):1.4282746250879221):0.7302378079943296,(Podarcis_filfolensis:0.38741442487169,#H2:0.6086236691254627::0.6211074116103033):2.9433552940420173):0.3766738472301167):0.03810552866182576):0.2699159431400984):5.155269125732629);"
252,Zootoca,2,2,2,-13981242.939990796,1,"((Lacerta_agilis:9.216579226913506,Zootoca_vivipara:2.046667958599041):4.00291332216522,(((Podarcis_tiliguerta:2.0088975614761626,(((Podarcis_vaucheri:0.38505531692318595,(Podarcis_liolepis:1.6667430861323185,Podarcis_bocagei:1.2006199369984007):0.07915453895411954):2.253443560487221)#H1:0.28851478149799314::0.15960241468282932,Podarcis_pityusensis:1.1523820920591057):1.8274911041517121):0.5644959327585345,(((Podarcis_filfolensis:0.38741442487169)#H2:3.180740714442339::0.3005201202100042,((Podarcis_melisellensis:5.958736181405008,Podarcis_gaigeae:2.235867064129427):1.2857872210054364,(Podarcis_cretensis:7.798628709851274,Podarcis_erhardii:1.282778346220529):2.418133929617181):0.2956171629068021):0.5594394484796178,(Podarcis_raffonei:0.9835176106674879,#H2:0.6086236691254627::0.6994798797899958):2.071941207318378):0.25993206189644974):0.2661694279478959,(Podarcis_siculus:2.607555346355923,(Podarcis_muralis:1.6483316442623812,#H1:0.39564872634198184::0.8403975853171707):1.5569052094258657):0.13680985232305723):4.536318614611748);"
253,Zootoca,2,3,2,-13982138.746480545,1,"((Zootoca_vivipara:2.046667958599041,Lacerta_agilis:9.216579226913506):3.7071060323446945,((Podarcis_siculus:2.607555346355923,(Podarcis_muralis:1.6483316442623814,((Podarcis_liolepis:1.6667430861323185,(Podarcis_bocagei:0.3389671257407171,Podarcis_vaucheri:0.04774825396506524):0.2494188154785288):2.384268414576058)#H1:0.2133862039532651::0.7744784133714608):2.5144879644404874):0.13279567374555146,((Podarcis_tiliguerta:2.0088975614761626,(Podarcis_pityusensis:1.1523820920591057,#H1:0.9477292212179687::0.2255215866285391):1.8145470319608252):0.7288660235454434,(((Podarcis_filfolensis:0.38741442487169)#H2:3.180740714442339::0.2599120510995774,((Podarcis_erhardii:1.282778346220529,Podarcis_cretensis:7.798628709851274):2.4080542600099375,(Podarcis_melisellensis:5.958736181405008,Podarcis_gaigeae:2.235867064129427):1.25166629487916):0.47113946947543867):0.32413616408380047,(#H2:0.6086236691254627::0.7400879489004226,Podarcis_raffonei:0.9835176106674879):1.392812327089267):0.23470817459761378):0.3020259391038302):5.10417730549099);"
254,Zootoca,2,4,2,-13986021.312325062,1,"((Zootoca_vivipara:2.046667958599041,Lacerta_agilis:9.216579226913506):3.652422104916093,((Podarcis_siculus:2.607555346355923,(Podarcis_muralis:1.6483316442623814,((Podarcis_liolepis:1.6667430861323185,(Podarcis_bocagei:0.3389671257407171,Podarcis_vaucheri:0.04774825396506524):0.24451945648278706):2.4012043909489016)#H1:0.12805912140393297::0.7565235453987365):2.7412550240401568):0.09888405523632478,((((Podarcis_filfolensis:0.38741442487169,Podarcis_raffonei:0.7784918349452317):0.08236266253221736)#H2:1.4453381386466617::0.23207264927780435,(#H2:3.507048499744072::0.7679273507221956,((Podarcis_cretensis:7.798628709851274,Podarcis_erhardii:1.282778346220529):2.204117881700406,(Podarcis_melisellensis:5.958736181405008,Podarcis_gaigeae:2.235867064129427):1.2973980489241124):0.7571099517844287):0.300678322891015):0.02609935021906354,(Podarcis_tiliguerta:2.0088975614761626,(Podarcis_pityusensis:1.1523820920591057,#H1:0.17978006214683387::0.24347645460126355):1.5570624917201727):0.6188601263954807):0.3302399518963322):4.659785467396122);"
255,Zootoca,2,5,1,-13989927.026491044,1,"((Zootoca_vivipara:0.33912735772179414,Lacerta_agilis:1.7986331133708418):4.110723078190761,((Podarcis_siculus:1.498752454665905,(((Podarcis_liolepis:2.6608737645253093,(Podarcis_bocagei:0.8447617978327084,Podarcis_vaucheri:3.391202034380763):0.5587592499499169):1.85619363597774)#H1:0.6849489290175332::0.826312172685024,Podarcis_muralis:1.2086238168687933):1.8369558891968156):0.09338734906385238,(((Podarcis_raffonei:4.5452182804345815,Podarcis_filfolensis:3.5426854640953485):0.8199640114408392,((Podarcis_gaigeae:5.476841794633225,Podarcis_melisellensis:0.7344443299615431):1.66383416544167,(Podarcis_erhardii:0.42429040372932403,Podarcis_cretensis:5.008571330966879):2.507656195090476):0.9260324986163837):0.24221748399822088,(Podarcis_tiliguerta:1.0000424059103552,(Podarcis_pityusensis:5.210522184883522,#H1:1.2061510864472458::0.173687827314976):1.4328319301050747):0.7373825987928742):0.29602604192593585):4.448890232759262);"
256,Zootoca,2,6,2,-13990168.090187723,1,"((Lacerta_agilis:9.216579226913506,Zootoca_vivipara:2.046667958599041):3.723841840101775,((((((Podarcis_erhardii:1.282778346220529,Podarcis_cretensis:7.798628709851274):2.509196626173641,(Podarcis_melisellensis:5.958736181405008,Podarcis_gaigeae:2.235867064129427):1.316834321098834):0.4671283417575089,(Podarcis_filfolensis:0.38741442487169)#H1:3.180740714442339::0.33149414242799224):0.3123328984832041,(#H1:0.6086236691254627::0.6685058575720078,Podarcis_raffonei:0.9835176106674879):1.3347829912423925):0.25605244875815714,(Podarcis_tiliguerta:2.0088975614761626,(Podarcis_pityusensis:1.1523820920591057,((Podarcis_bocagei:0.3389671257407171,(Podarcis_vaucheri:0.08884504207254323,Podarcis_liolepis:1.6667430861323185):0.09069289020252573):2.422550816305085)#H2:0.944071191261189::0.2021838210412713):1.896395106202344):0.6386233743560311):0.26120217767735343,(Podarcis_siculus:2.607555346355923,(Podarcis_muralis:1.6483316442623814,#H2:0.2575014925483715::0.7978161789587287):2.5329823599416725):0.07302390309256548):4.933844199385157);"
257,Zootoca,2,7,1,-13991445.26953905,1,"((Lacerta_agilis:1.0832796106782012,Zootoca_vivipara:1.0406028764653494):4.437536086656236,((Podarcis_siculus:3.3023167993065723,(((Podarcis_bocagei:0.8598464783503843,(Podarcis_vaucheri:1.0336879370800924,Podarcis_liolepis:3.051813054379795):0.12543113325040361):2.5073147335774224)#H1:1.4494166950144025::0.788761251485508,Podarcis_muralis:8.807779713485111):2.368178614057757):0.12213764946785814,(((Podarcis_raffonei:3.2740536995835274,Podarcis_filfolensis:1.1629093140865305):0.6920997081056363,((Podarcis_melisellensis:2.299162664991327,Podarcis_gaigeae:5.645891493298128):1.6590048261357815,(Podarcis_erhardii:0.1867583625480263,Podarcis_cretensis:4.923911796093282):1.753852844679093):0.8479153489650915):0.3106824828077696,(Podarcis_tiliguerta:3.106523271814689,(Podarcis_pityusensis:0.06841363888181416,#H1:0.9242801335531888::0.21123874851449198):1.272872571649155):0.7620442201612052):0.2936154155875143):4.910885634197219);"
258,Zootoca,2,8,1,-13993947.358737914,1,"((Lacerta_agilis:1.7986331133708418,Zootoca_vivipara:0.33912735772179414):3.938199089526066,(((((Podarcis_melisellensis:0.7344443299615431,Podarcis_gaigeae:5.476841794633225):1.1108218425361942,(Podarcis_cretensis:5.008571330966879,Podarcis_erhardii:0.42429040372932403):1.3416879140597677):0.8583536862673912,(Podarcis_raffonei:4.5452182804345815,Podarcis_filfolensis:3.5426854640953485):0.5924537477548647):0.2873834436282877,(((Podarcis_liolepis:2.6184750324640045,(Podarcis_bocagei:0.6646497070410987,Podarcis_vaucheri:3.507967227641548):0.40179886781767454):2.308663659840043)#H1:0.567617351759203::0.20659690551004917,(Podarcis_tiliguerta:1.0000424059103552,Podarcis_pityusensis:7.582738384105767):0.07648830758142167):0.5715819729904268):0.2729901445368361,(Podarcis_siculus:1.498752454665905,(Podarcis_muralis:1.2086238168687933,#H1:0.4000423551403239::0.7934030944899508):2.3164266812973975):0.13648298266451722):4.605398111348322);"
259,Zootoca,2,9,2,-13994550.795172026,1,"((Zootoca_vivipara:0.33912735772179414,Lacerta_agilis:1.7986331133708418):4.0922477623326605,((Podarcis_siculus:1.498752454665905,((((Podarcis_liolepis:0.14722526430539462)#H2:2.47124976815861::0.6157322150182165,(Podarcis_vaucheri:3.507967227641548,(Podarcis_bocagei:0.02690259532221928,#H2:1.0::0.3842677849817835):0.6377471117188794):0.3348661447517608):1.97501074805727)#H1:0.4158622042243619::0.7857867673833479,Podarcis_muralis:1.2086238168687933):2.482830953492868):0.1197907200644326,(((Podarcis_filfolensis:3.5426854640953485,Podarcis_raffonei:4.5452182804345815):0.616970167925245,((Podarcis_melisellensis:0.7344443299615431,Podarcis_gaigeae:5.476841794633225):1.2654643427640915,(Podarcis_erhardii:0.42429040372932403,Podarcis_cretensis:5.008571330966879):1.6480434738800491):0.9909536770293622):0.31190348658188105,(Podarcis_tiliguerta:1.0000424059103552,(Podarcis_pityusensis:5.210522184883523,#H1:0.5986265888128076::0.21421323261665215):1.9376635379530067):0.6944922800351117):0.24111689159958422):4.64246775455502);"
260,Zootoca,2,10,2,-13994567.397799063,1,"((Lacerta_agilis:8.844227161252501,Zootoca_vivipara:1.2672196789057608):4.801717131598811,(((((Podarcis_gaigeae:3.3369739337098414,Podarcis_melisellensis:5.972351031870668):1.6044194394972788,((Podarcis_cretensis:0.9594257747871731)#H1:1.2543664996461164::0.3593440873716865,(Podarcis_erhardii:1.3492021938732925,#H1:8.909022055156385::0.6406559126283136):0.9478112288969155):1.9087455062667185):0.772630455978882,(Podarcis_filfolensis:0.03676287458131368,Podarcis_raffonei:1.006193428986317):0.65463029045982):0.24737290163020464,(Podarcis_tiliguerta:6.163531986891908,(Podarcis_pityusensis:0.02904496854803232,(((Podarcis_vaucheri:0.9439211215299017,Podarcis_bocagei:2.6933086328327436):0.42318077786505937,Podarcis_liolepis:1.3290109843040603):2.303260287207247)#H2:6.418277933576176::0.19200447921286823):0.7734838524811752):0.5985047979600627):0.3298654529901127,(Podarcis_siculus:3.983808776876736,(Podarcis_muralis:1.3497317627199723,#H2:0.7631472043975583::0.8079955207871318):1.9660192845015967):0.15489699239112728):5.06101153797669);"
261,Zootoca,2,1,2,-14000585.815731732,2,"((Zootoca_vivipara:0.09205303590088057,Lacerta_agilis:0.9581028883160019):3.5679602130861006,((((Podarcis_muralis:4.083884705483985,(((Podarcis_tiliguerta:1.8722011896719648,Podarcis_pityusensis:0.9267062258418759):0.0926370162857462)#H2:3.332088332981385::0.14493213157616355,(Podarcis_liolepis:2.934295283306229,(Podarcis_vaucheri:1.0170282992194237,Podarcis_bocagei:0.08467490579201466):0.3189319654795166):1.1851490683820183):1.3591290818363941):1.3210046665211077,(#H2:1.1653183740318707::0.8550678684238364,((Podarcis_filfolensis:6.757556213436196,Podarcis_raffonei:1.5225284593253918):0.7363061651145952,((Podarcis_gaigeae:2.8477905163944026,Podarcis_melisellensis:1.6729213161475331):1.7600174819906802,(Podarcis_cretensis:1.3825990963310963,Podarcis_erhardii:2.3755561808844083):2.009176437247287):0.7568736772912006):0.2597793719147542):0.2985674015175743):0.13348324491968597)#H1:0.009018079667317061::0.6703722600867908,(Podarcis_siculus:0.7168545547831164,#H1:0.3311420350902368::0.32962773991320915):2.0058290717013687):4.465770275164738);"
262,Zootoca,2,2,2,-14001167.789483253,2,"((Lacerta_agilis:2.1036513896657096,Zootoca_vivipara:0.7612712167274736):3.580563377115154,((((Podarcis_tiliguerta:3.5576406277653625,Podarcis_pityusensis:2.2131816590176534):0.003623279205575494)#H1:1.7241855359211287::0.7489204130090183,(((Podarcis_erhardii:2.829560324392788,Podarcis_cretensis:0.9710136434017704):2.247370930658228,(Podarcis_melisellensis:2.6560022888635944,Podarcis_gaigeae:3.1277598586313298):0.9491863071868402):0.6513839463831628,(Podarcis_filfolensis:3.7414149798903065,(Podarcis_raffonei:0.5706280198933555)#H2:1.405084004023843::0.8555145195948205):1.2253268179905907):0.17903345921192038):0.5269303983758908,(Podarcis_siculus:4.616200144234671,(#H2:0.7640645118756271::0.1444854804051795,(Podarcis_muralis:2.606387901489522,(((Podarcis_vaucheri:1.0682064763373091,Podarcis_liolepis:0.05471321169913501):0.10959541908150663,Podarcis_bocagei:1.2111894715401583):2.363335880515459,#H1:0.24403510048407623::0.25107958699098165):0.17060409381455188):0.4195481811665498):0.7387186754547428):0.11308840672776563):4.330362614349549);"
263,Zootoca,2,3,1,-14003013.773873283,2,"((Lacerta_agilis:2.1036513896657096,Zootoca_vivipara:0.7612712167274736):3.3718289811468702,(((((Podarcis_cretensis:0.9710136434017704,Podarcis_erhardii:2.829560324392788):2.0828978796402393,(Podarcis_gaigeae:3.1277598586313298,Podarcis_melisellensis:2.6560022888635944):0.9119601487149374):0.7950237321426177,(Podarcis_filfolensis:3.7414149798903065,Podarcis_raffonei:1.9757120239171986):0.6208861846312408):0.2794490545348656,(Podarcis_tiliguerta:3.744537455317252,((((Podarcis_vaucheri:0.4617733546798932,Podarcis_bocagei:2.9493025504504944):0.4087485048300538,Podarcis_liolepis:0.18904427518639122):1.6768503010313551)#H1:1.3202456072104387::0.14622131072346134,Podarcis_pityusensis:2.2131816590176534):0.5303708814533349):0.7984297128577246):0.31019180050846534,(Podarcis_siculus:4.616200144234671,(Podarcis_muralis:2.606387901489522,#H1:1.1349643585470717::0.8537786892765387):1.5539700971555521):0.10235732944625202):4.24059229858616);"
264,Zootoca,2,4,2,-14003643.29519272,2,"((Zootoca_vivipara:0.09205303590088057,Lacerta_agilis:0.9581028883160019):4.342758749014984,((Podarcis_siculus:2.6396443774755136,(Podarcis_muralis:4.083884705483985,(((Podarcis_pityusensis:0.9267062258418759,(Podarcis_tiliguerta:0.373357245589951)#H2:1.4988439440820138::0.5871107147474671):0.5207804101469917)#H1:2.6147675490195237::0.23324898034902852,(Podarcis_liolepis:2.934295283306229,(Podarcis_bocagei:0.08467490579201466,Podarcis_vaucheri:1.0170282992194237):0.7137282600863398):0.5705325892766798):1.2483839278344835):1.1092688711208079):0.07575877250113788,(((Podarcis_raffonei:1.5225284593253918,Podarcis_filfolensis:6.757556213436196):0.6544588002536633,((Podarcis_cretensis:1.3825990963310963,Podarcis_erhardii:2.3755561808844083):1.9602483861735553,(Podarcis_melisellensis:1.6729213161475331,Podarcis_gaigeae:2.8477905163944026):1.9595602526291074):0.8784574180568524):0.1597126634830992,(#H2:1.0::0.4128892852525329,#H1:0.2442534524314272::0.7667510196509715):0.9925375619775713):0.39083282735964625):4.614815127116342);"
265,Zootoca,2,5,2,-14004878.886078436,2,"((Lacerta_agilis:2.1036513896657096,Zootoca_vivipara:0.7612712167274736):4.18009159001485,((((Podarcis_pityusensis:2.2131816590176534,Podarcis_tiliguerta:3.5576406277653625):0.08825443723593723)#H1:1.3845145920800122::0.8130627705274469,(((Podarcis_cretensis:0.9710136434017704,Podarcis_erhardii:2.829560324392788):2.5250008839193847,(Podarcis_gaigeae:3.1277598586313298,Podarcis_melisellensis:2.6560022888635944):1.5637085494887217):0.7567410418872188,((Podarcis_raffonei:1.9757120239171986,Podarcis_filfolensis:3.7414149798903065):0.44792338828999934,((Podarcis_muralis:2.606387901489522,(#H1:0.8032965046448141::0.1869372294725531,(Podarcis_vaucheri:1.1222141458105157,(Podarcis_liolepis:3.2148305711012546E-5,Podarcis_bocagei:2.109062024909199):0.04076780351180466):1.7771113422200944):0.5393110893019343):0.12562312234584874)#H2:0.921610511772347::0.08780828514508243):0.35732509401721013):0.15810393376410245):0.4385467375198351,(#H2:1.549270821438081::0.9121917148549176,Podarcis_siculus:4.616200144234671):0.17311441681519832):4.373111336447553);"
266,Zootoca,2,6,2,-14005095.554974323,2,"((Lacerta_agilis:0.9581028883160019,Zootoca_vivipara:0.09205303590088057):4.35352059184448,((Podarcis_siculus:2.6396443774755136,(Podarcis_muralis:4.083884705483985,((((Podarcis_tiliguerta:0.373357245589951)#H2:1.4988439440820138::0.5410193936039934,Podarcis_pityusensis:0.9267062258418759):0.64837028163314)#H1:2.435481706049553::0.2393516515728643,((Podarcis_liolepis:2.934295283306229,Podarcis_bocagei:0.022989374801601195):0.027363700251048315,Podarcis_vaucheri:1.0170282992194237):1.277904565348483):1.11435266208466):1.1269169696686983):0.0740267365144582,(((Podarcis_raffonei:1.5225284593253918,Podarcis_filfolensis:6.757556213436196):0.8699750250353053,((Podarcis_gaigeae:2.8477905163944026,Podarcis_melisellensis:1.6729213161475331):1.868597165489057,(Podarcis_erhardii:2.3755561808844083,Podarcis_cretensis:1.3825990963310963):2.0241464126920183):0.8065949136100306):0.21132555467896805,(#H1:0.18840614204799652::0.7606483484271357,#H2:1.0::0.4589806063960066):0.984069893941198):0.3713206008164216):4.907751484266483);"
267,Zootoca,2,7,1,-14006802.944348367,2,"((Lacerta_agilis:0.9581028883160019,Zootoca_vivipara:0.09205303590088057):3.852581261251564,((((Podarcis_pityusensis:2.4255501699238895,Podarcis_tiliguerta:0.373357245589951):0.17453196463854323)#H1:1.2825585044703962::0.8165445388279597,((Podarcis_raffonei:1.5225284593253918,Podarcis_filfolensis:6.757556213436196):0.6475799577449186,((Podarcis_erhardii:2.3755561808844083,Podarcis_cretensis:1.3825990963310963):2.4218337110578214,(Podarcis_melisellensis:1.6729213161475331,Podarcis_gaigeae:2.8477905163944026):1.526826791251915):0.7247508832348492):0.1835719537697655):0.38649338224384344,(Podarcis_siculus:2.6396443774755136,(Podarcis_muralis:4.083884705483985,(#H1:1.7413952006837583::0.18345546117204026,((Podarcis_vaucheri:0.4707699494846044,Podarcis_bocagei:0.022989374801601195):0.6488957021641742,Podarcis_liolepis:3.2726090894167488):0.9210899661051566):0.8184425920592592):1.213915490445289):0.0888637893062893):5.201706366867826);"
268,Zootoca,2,8,2,-14007248.188826999,2,"((Lacerta_agilis:2.307949447905794,Zootoca_vivipara:0.9113424357884121):4.091755001863512,((Podarcis_muralis:1.198041711977873,((Podarcis_liolepis:3.0457772498559024,(Podarcis_vaucheri:1.902409307306097,Podarcis_bocagei:13.579955410419156):0.35210657725241923):1.7624392744814281,((Podarcis_pityusensis:1.0645356481108434,Podarcis_tiliguerta:6.884751801941805):0.5730919590621961)#H1:3.3208484409883723::0.16659168149240894):0.7320459419601614):1.1975483149491988,(Podarcis_siculus:4.235833188827247,((((Podarcis_filfolensis:5.079271034955291,Podarcis_raffonei:1.1997189497328624):0.739132676044468,((Podarcis_melisellensis:3.1298033428835215,Podarcis_gaigeae:1.296615467731614):1.1406846458872082,(Podarcis_erhardii:0.5492907741597024,Podarcis_cretensis:1.1318093233398137):1.8680418042717943):0.9695739719512841):0.029650642584947304)#H2:0.31003506616233373::0.410154739275884,(#H2:0.6418720646720733::0.589845260724116,#H1:0.23446895053788117::0.8334083185075911):0.32103579243246727):0.1450577540301485):0.0010356392487975638):4.357005114886586);"
269,Zootoca,2,9,1,-14007325.21946938,2,"((Zootoca_vivipara:0.7612712167274736,Lacerta_agilis:2.1036513896657096):3.8149613789100134,((((Podarcis_tiliguerta:3.5576406277653625,Podarcis_pityusensis:2.2131816590176534):0.38491060370634933)#H1:0.8802749898172775::0.7794419164807824,(((Podarcis_gaigeae:3.1277598586313298,Podarcis_melisellensis:2.6560022888635944):1.2098424327427404,(Podarcis_cretensis:0.9710136434017704,Podarcis_erhardii:2.829560324392788):2.3326110994098137):0.8647401106362191,(Podarcis_raffonei:1.9757120239171986,Podarcis_filfolensis:3.7414149798903065):0.7907476570407279):0.1590238248633425):0.38359834244279095,(Podarcis_siculus:4.616200144234671,(Podarcis_muralis:2.606387901489522,((Podarcis_vaucheri:1.136046961223524,(Podarcis_bocagei:2.109062024909199,Podarcis_liolepis:3.2148305711012546E-5):0.01628871795679799):1.9465631831616501,#H1:1.4637094063754037::0.22055808351921757):0.46719584755313176):1.1524802068950621):0.10653568505573034):4.111083254962579);"
270,Zootoca,2,10,2,-14007336.909844225,2,"((Lacerta_agilis:2.1036513896657096,Zootoca_vivipara:0.7612712167274736):3.8822473814884235,((Podarcis_siculus:4.616200144234671,(Podarcis_muralis:2.606387901489522,(((Podarcis_vaucheri:1.1222141458105157,(Podarcis_bocagei:2.109062024909199,Podarcis_liolepis:3.2148305711012546E-5):0.18357487635660819):1.9466625589512243)#H1:0.31160351676392717::0.9601698372428257,((Podarcis_pityusensis:2.2131816590176534,Podarcis_tiliguerta:3.5576406277653625):0.08914811058288893)#H2:1.085327063417286::0.17789105195862986):0.36455080188380357):1.220223667793193):0.10843285249336855,(((Podarcis_raffonei:1.9757120239171986,Podarcis_filfolensis:3.7414149798903065):0.8329415189163364,((Podarcis_melisellensis:2.6560022888635944,Podarcis_gaigeae:3.1277598586313298):1.3507641788233336,(Podarcis_erhardii:2.829560324392788,Podarcis_cretensis:0.9710136434017704):2.140160010733768):0.674777920816714):0.2812798178578584,(#H1:0.37303173872529266::0.039830162757174326,#H2:0.6124216209777338::0.8221089480413701):0.6016760272876637):0.3160056097526969):4.28632763046172);"
271,Zootoca,2,1,1,-13991601.002017424,3,"((Zootoca_vivipara:0.30674958324452106,Lacerta_agilis:2.061360313232028):4.431747474666661,((Podarcis_siculus:1.2508624598088476,(Podarcis_muralis:1.6695685827215754,((Podarcis_liolepis:8.164308138542301,(Podarcis_bocagei:0.46837835241539405,Podarcis_vaucheri:1.5891322756619957):0.2460243195885978):0.4336858145447576,((Podarcis_pityusensis:0.9355039013049316,Podarcis_tiliguerta:3.403782478563266):0.4739092398315025)#H1:4.38526485759218::0.15790912696513426):2.0669565498253344):0.9941774850981425):0.1191858929150138,(#H1:0.10120774550482037::0.8420908730348657,(((Podarcis_melisellensis:0.8970650106119973,Podarcis_gaigeae:1.7977755222222362):1.2442461265989264,(Podarcis_cretensis:0.05011611749897238,Podarcis_erhardii:3.2948839054734647):2.0062727511252767):0.884419402512518,(Podarcis_raffonei:1.3987722167746353,Podarcis_filfolensis:6.082555214987886):0.7649073420318986):0.18916857747276805):0.3106865213061663):4.898124419504476);"
272,Zootoca,2,2,2,-13993079.246967036,3,"((Zootoca_vivipara:0.30674958324452106,Lacerta_agilis:2.061360313232028):4.3410268739510975,((Podarcis_siculus:1.2508624598088476,(Podarcis_muralis:1.6695685827215754,(((Podarcis_pityusensis:0.9355039013049316,Podarcis_tiliguerta:3.403782478563266):0.6192856200441245)#H1:4.5210940877346575::0.14264096583685482,(Podarcis_liolepis:8.164308138542301,(Podarcis_bocagei:0.46837835241539405,Podarcis_vaucheri:1.5891322756619957):0.29335765464175917):0.27803078536791836):2.1240856941670185):1.259153770414782):0.07324575092216197,(#H1:0.18351045968682356::0.8573590341631452,(((Podarcis_erhardii:3.2948839054734647,Podarcis_cretensis:0.05011611749897238):2.354041815426685,(Podarcis_gaigeae:1.7977755222222362,Podarcis_melisellensis:0.8970650106119973):1.4058173014812698):0.7578289907909574,((Podarcis_raffonei:0.14201180978757755)#H2:1.0::0.5,(Podarcis_filfolensis:6.082555214987886,#H2:1.2567604069870577::0.5):0.13668616533239142):0.6537567721976423):0.2039673627365151):0.3409150906804966):4.365097242617422);"
273,Zootoca,2,3,1,-13998394.950808842,3,"((Zootoca_vivipara:0.30674958324452106,Lacerta_agilis:2.061360313232028):4.556624174885673,((Podarcis_siculus:1.2508624598088476,(Podarcis_muralis:1.6695685827215754,(Podarcis_liolepis:8.164308138542301,(Podarcis_bocagei:0.9220441268315309,(Podarcis_vaucheri:1.5891322756619957,((Podarcis_tiliguerta:3.403782478563266,Podarcis_pityusensis:0.9355039013049316):0.401860318476341)#H1:2.9202553090671852::0.11555876712979951):0.16564607415774413):0.27210896793032124):2.158023293895382):1.0568296171787739):0.05715349558610947,(((Podarcis_filfolensis:6.082555214987886,Podarcis_raffonei:1.3987722167746353):0.7097332668156058,((Podarcis_cretensis:0.05011611749897238,Podarcis_erhardii:3.2948839054734647):1.5217277855451103,(Podarcis_gaigeae:1.7977755222222362,Podarcis_melisellensis:0.8970650106119973):1.372333271853083):0.899216407935725):0.18853125457211165,#H1:0.212807881736342::0.8844412328702005):0.32817938470648284):4.845619068481661);"
274,Zootoca,2,4,2,-14001784.237536918,3,"((Lacerta_agilis:2.061360313232028,Zootoca_vivipara:0.30674958324452106):4.587211430792902,((((Podarcis_raffonei:1.1420118097875775,Podarcis_filfolensis:6.314365616770084):0.6391848664437325,((Podarcis_erhardii:3.2948839054734647,Podarcis_cretensis:0.05011611749897238):2.535196500502412,(Podarcis_gaigeae:1.7977755222222362,Podarcis_melisellensis:0.8970650106119973):1.2707759760094588):0.7558543184110035):0.22243794743624384,((Podarcis_tiliguerta:3.403782478563266,Podarcis_pityusensis:0.9355039013049316):0.4781284789125515)#H1:0.17009551289247718::0.8377260578104879):0.35631764327394494,(Podarcis_siculus:1.2508624598088476,(Podarcis_muralis:1.6695685827215754,(#H1:4.8548659741572635::0.16227394218951208,((Podarcis_liolepis:3.4922227228178837)#H2:1.0::0.3811442231864621,((Podarcis_vaucheri:1.5891322756619957,Podarcis_bocagei:0.46837835241539405):0.04884253031911816,#H2:4.672085415724418::0.6188557768135379):0.24171588849476752):0.011082499397537138):2.634582619823313):1.0224714233826384):0.12539515402712792):4.578982906142095);"
275,Zootoca,2,5,2,-14002274.047208358,3,"((Zootoca_vivipara:0.30674958324452106,Lacerta_agilis:2.061360313232028):4.629160743582254,((Podarcis_siculus:1.2508624598088476,(Podarcis_muralis:1.6695685827215754,(Podarcis_liolepis:8.164308138542301,(Podarcis_bocagei:1.1200134502272292,(Podarcis_vaucheri:1.0097105092448884,((Podarcis_pityusensis:0.9355039013049316,Podarcis_tiliguerta:3.403782478563266):0.5039767663007653)#H1:2.6448422698304563::0.12791829702542856):0.09138531673046764):0.29345363107849715):2.282923771505806):1.0748689811360388):0.07519980352732085,(#H1:0.11009261594756314::0.8720817029745714,((Podarcis_raffonei:1.3987722167746353,Podarcis_filfolensis:6.082555214987886):0.8736354591505133,((Podarcis_melisellensis:0.8970650106119973,Podarcis_gaigeae:1.7977755222222362):1.5280170157006905,((Podarcis_erhardii:2.2948839054734647)#H2:1.9828226993228049::0.430304134237149,(Podarcis_cretensis:0.05011611749897238,#H2:1.0::0.569695865762851):0.5831213214192615):1.8540232071750857):0.6757815726607719):0.24901412957884062):0.29927440526697024):4.553921772686347);"
